"Label"	"Date and Time"	"Document"	"Source"	"Scale"	"Scale Units"	"Scale Factor"	"Count"	"Area"	"Perimeter"	"Circularity"	"Height"	"Width"	"Gray Value (Minimum)"	"Gray Value (Maximum)"	"Gray Value (Mean)"	"Gray Value (Median)"	"Integrated Density"	"Histogram"
"Measurement 82 - Feature 39"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.272727"	"3.365529"	"0.302574"	"1.500000"	"0.409091"	"217.000000"	"218.000000"	"217.598485"	"218.000000"	"28723.000000"	"Histogram-40.csv"
"Measurement 82 - Feature 40"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.154959"	"2.188279"	"0.406650"	"0.363636"	"0.863636"	"217.000000"	"218.000000"	"217.613333"	"218.000000"	"16321.000000"	"Histogram-41.csv"
"Measurement 82 - Feature 41"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.528926"	"7.313384"	"0.124270"	"1.909091"	"1.681818"	"217.000000"	"218.000000"	"217.527344"	"218.000000"	"55687.000000"	"Histogram-42.csv"
"Measurement 82 - Feature 42"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.353306"	"3.691117"	"0.325870"	"0.909091"	"1.409091"	"217.000000"	"218.000000"	"217.508772"	"218.000000"	"37194.000000"	"Histogram-43.csv"
"Measurement 82 - Feature 43"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"6.508264"	"54.431894"	"0.027604"	"7.318182"	"5.636364"	"217.000000"	"218.000000"	"217.519048"	"218.000000"	"685185.000000"	"Histogram-44.csv"
"Measurement 82 - Feature 44"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"137.002066"	"416.591215"	"0.009920"	"23.636364"	"36.181818"	"217.000000"	"218.000000"	"217.513279"	"218.000000"	"14423088.000000"	"Histogram-45.csv"
"Measurement 82 - Feature 45"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.132231"	"1.990863"	"0.419239"	"0.772727"	"0.409091"	"217.000000"	"218.000000"	"217.593750"	"218.000000"	"13926.000000"	"Histogram-46.csv"
"Measurement 82 - Feature 46"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.219008"	"2.961952"	"0.313700"	"0.454545"	"1.227273"	"217.000000"	"218.000000"	"217.518868"	"218.000000"	"23057.000000"	"Histogram-47.csv"
"Measurement 82 - Feature 47"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.890496"	"8.098870"	"0.170605"	"1.318182"	"3.272727"	"217.000000"	"218.000000"	"217.545244"	"218.000000"	"93762.000000"	"Histogram-48.csv"
"Measurement 82 - Feature 48"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"2.888430"	"20.248318"	"0.088531"	"5.954545"	"3.136364"	"217.000000"	"218.000000"	"217.500715"	"218.000000"	"304066.000000"	"Histogram-49.csv"
"Measurement 82 - Feature 49"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.243802"	"2.910983"	"0.361549"	"0.727273"	"0.909091"	"217.000000"	"218.000000"	"217.466102"	"217.000000"	"25661.000000"	"Histogram-50.csv"
"Measurement 82 - Feature 50"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"1.291322"	"7.704431"	"0.273378"	"3.272727"	"0.818182"	"217.000000"	"218.000000"	"217.539200"	"218.000000"	"135962.000000"	"Histogram-51.csv"
"Measurement 82 - Feature 51"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"1.570248"	"10.488741"	"0.179362"	"2.227273"	"2.090909"	"217.000000"	"218.000000"	"217.502632"	"218.000000"	"165302.000000"	"Histogram-52.csv"
"Measurement 82 - Feature 52"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.648760"	"6.320236"	"0.204093"	"1.818182"	"2.227273"	"217.000000"	"218.000000"	"217.490446"	"217.000000"	"68292.000000"	"Histogram-53.csv"
"Measurement 82 - Feature 53"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.423554"	"4.427135"	"0.271564"	"1.090909"	"1.681818"	"217.000000"	"218.000000"	"217.531707"	"218.000000"	"44594.000000"	"Histogram-54.csv"
"Measurement 82 - Feature 54"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.369835"	"8.373490"	"0.066283"	"2.681818"	"1.272727"	"217.000000"	"218.000000"	"217.502793"	"217.000000"	"38933.000000"	"Histogram-55.csv"
"Measurement 82 - Feature 55"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"26.741736"	"88.022114"	"0.043373"	"10.863636"	"14.227273"	"217.000000"	"218.000000"	"217.522676"	"218.000000"	"2815396.000000"	"Histogram-56.csv"
"Measurement 82 - Feature 56"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.671488"	"7.025451"	"0.170962"	"1.681818"	"2.181818"	"217.000000"	"218.000000"	"217.473846"	"217.000000"	"70679.000000"	"Histogram-57.csv"
"Measurement 82 - Feature 57"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.770661"	"10.031520"	"0.096237"	"3.136364"	"2.954545"	"217.000000"	"218.000000"	"217.525469"	"218.000000"	"81137.000000"	"Histogram-58.csv"
"Measurement 82 - Feature 58"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"1.390496"	"11.412254"	"0.134164"	"3.818182"	"3.318182"	"217.000000"	"218.000000"	"217.490342"	"217.000000"	"146371.000000"	"Histogram-59.csv"
"Measurement 82 - Feature 59"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"1.237603"	"5.932650"	"0.441869"	"2.000000"	"1.000000"	"217.000000"	"218.000000"	"217.530885"	"218.000000"	"130301.000000"	"Histogram-60.csv"
"Measurement 82 - Feature 60"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"7.824380"	"45.400374"	"0.047702"	"8.545455"	"10.363636"	"217.000000"	"218.000000"	"217.525218"	"218.000000"	"823768.000000"	"Histogram-61.csv"
"Measurement 82 - Feature 61"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.613636"	"6.291717"	"0.194797"	"1.227273"	"2.590909"	"217.000000"	"218.000000"	"217.484848"	"217.000000"	"64593.000000"	"Histogram-62.csv"
"Measurement 82 - Feature 62"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.006198"	"0.363636"	"0.589049"	"0.136364"	"0.045455"	"217.000000"	"217.000000"	"217.000000"	"217.000000"	"651.000000"	"Histogram-63.csv"
"Measurement 82 - Feature 63"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.004132"	"0.272727"	"0.698132"	"0.090909"	"0.045455"	"218.000000"	"218.000000"	"218.000000"	"218.000000"	"436.000000"	"Histogram-64.csv"
"Measurement 82 - Feature 64"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"1.070248"	"8.071852"	"0.206418"	"1.636364"	"2.000000"	"217.000000"	"218.000000"	"217.523166"	"218.000000"	"112677.000000"	"Histogram-65.csv"
"Measurement 82 - Feature 65"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"2.820248"	"17.275336"	"0.118753"	"6.727273"	"1.863636"	"217.000000"	"218.000000"	"217.526740"	"218.000000"	"296924.000000"	"Histogram-66.csv"
"Measurement 82 - Feature 66"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"3.750000"	"25.810870"	"0.070735"	"6.681818"	"1.681818"	"217.000000"	"218.000000"	"217.527824"	"218.000000"	"394813.000000"	"Histogram-67.csv"
"Measurement 82 - Feature 67"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.584711"	"6.036872"	"0.201617"	"1.636364"	"1.409091"	"217.000000"	"218.000000"	"217.466431"	"217.000000"	"61543.000000"	"Histogram-68.csv"
"Measurement 82 - Feature 68"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.873967"	"7.047901"	"0.221098"	"1.545455"	"2.181818"	"217.000000"	"218.000000"	"217.477541"	"217.000000"	"91993.000000"	"Histogram-69.csv"
"Measurement 82 - Feature 69"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.510331"	"4.509299"	"0.315387"	"1.590909"	"0.727273"	"217.000000"	"218.000000"	"217.574899"	"218.000000"	"53741.000000"	"Histogram-70.csv"
"Measurement 82 - Feature 70"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.413223"	"3.321020"	"0.470816"	"1.318182"	"0.545455"	"217.000000"	"218.000000"	"217.555000"	"218.000000"	"43511.000000"	"Histogram-71.csv"
"Measurement 82 - Feature 71"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"1.557851"	"13.106439"	"0.113964"	"2.500000"	"3.409091"	"217.000000"	"218.000000"	"217.490716"	"217.000000"	"163988.000000"	"Histogram-72.csv"
"Measurement 82 - Feature 72"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.657025"	"6.251778"	"0.211244"	"1.545455"	"1.863636"	"217.000000"	"218.000000"	"217.493711"	"217.000000"	"69163.000000"	"Histogram-73.csv"
"Measurement 82 - Feature 73"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.076446"	"1.869151"	"0.274965"	"0.863636"	"0.090909"	"217.000000"	"218.000000"	"217.621622"	"218.000000"	"8052.000000"	"Histogram-74.csv"
"Measurement 82 - Feature 74"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.066116"	"1.651569"	"0.304594"	"0.454545"	"0.590909"	"217.000000"	"218.000000"	"217.437500"	"217.000000"	"6958.000000"	"Histogram-75.csv"
"Measurement 82 - Feature 75"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.479339"	"4.928081"	"0.248026"	"1.318182"	"1.818182"	"217.000000"	"218.000000"	"217.517241"	"218.000000"	"50464.000000"	"Histogram-76.csv"
"Measurement 82 - Feature 76"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.458678"	"4.546955"	"0.278789"	"1.727273"	"1.045455"	"217.000000"	"218.000000"	"217.545045"	"218.000000"	"48295.000000"	"Histogram-77.csv"
"Measurement 82 - Feature 77"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.002066"	"0.181818"	"0.785398"	"0.045455"	"0.045455"	"218.000000"	"218.000000"	"218.000000"	"0.000000"	"218.000000"	"Histogram-78.csv"
"Measurement 82 - Feature 78"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.553719"	"5.848201"	"0.203449"	"1.181818"	"2.136364"	"217.000000"	"218.000000"	"217.526119"	"218.000000"	"58297.000000"	"Histogram-79.csv"
"Measurement 82 - Feature 79"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"20.595041"	"103.434693"	"0.024190"	"11.909091"	"12.090909"	"217.000000"	"218.000000"	"217.518158"	"218.000000"	"2168221.000000"	"Histogram-80.csv"
"Measurement 82 - Feature 80"	"2021-01-06T11:51:44-06:00"	"composite.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"5.202479"	"40.867841"	"0.039143"	"7.863636"	"5.318182"	"217.000000"	"218.000000"	"217.504369"	"218.000000"	"547676.000000"	"Histogram-81.csv"
