"Label"	"Date and Time"	"Document"	"Source"	"Scale"	"Scale Units"	"Scale Factor"	"Count"	"Area"	"Perimeter"	"Circularity"	"Height"	"Width"	"Gray Value (Minimum)"	"Gray Value (Maximum)"	"Gray Value (Mean)"	"Gray Value (Median)"	"Integrated Density"	"Histogram"
"Measurement 62 - Feature 10"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.206612"	"2.343470"	"0.472765"	"1.045455"	"0.272727"	"105.000000"	"132.000000"	"111.860000"	"108.000000"	"11186.000000"	"Histogram-269.csv"
"Measurement 62 - Feature 11"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.037190"	"0.738302"	"0.857372"	"0.227273"	"0.181818"	"106.000000"	"133.000000"	"115.555556"	"113.000000"	"2080.000000"	"Histogram-270.csv"
"Measurement 62 - Feature 12"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.314050"	"3.336226"	"0.354566"	"1.045455"	"1.181818"	"105.000000"	"133.000000"	"111.723684"	"108.000000"	"16982.000000"	"Histogram-271.csv"
"Measurement 62 - Feature 13"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.175620"	"2.103831"	"0.498611"	"0.818182"	"0.500000"	"105.000000"	"132.000000"	"112.152941"	"108.000000"	"9533.000000"	"Histogram-272.csv"
"Measurement 62 - Feature 14"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.194215"	"2.298962"	"0.461773"	"0.863636"	"0.545455"	"105.000000"	"133.000000"	"112.191489"	"108.000000"	"10546.000000"	"Histogram-273.csv"
"Measurement 62 - Feature 15"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.157025"	"1.895386"	"0.549266"	"0.545455"	"0.681818"	"105.000000"	"132.000000"	"112.013158"	"108.000000"	"8513.000000"	"Histogram-274.csv"
"Measurement 62 - Feature 16"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.227273"	"2.638256"	"0.410321"	"1.090909"	"0.454545"	"105.000000"	"133.000000"	"112.018182"	"108.000000"	"12322.000000"	"Histogram-275.csv"
"Measurement 62 - Feature 17"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.384298"	"3.993147"	"0.302863"	"1.818182"	"0.318182"	"105.000000"	"133.000000"	"111.553763"	"107.000000"	"20749.000000"	"Histogram-276.csv"
"Measurement 62 - Feature 18"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.338843"	"3.728773"	"0.306250"	"0.954545"	"1.409091"	"105.000000"	"133.000000"	"111.109756"	"108.000000"	"18222.000000"	"Histogram-277.csv"
"Measurement 62 - Feature 19"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.239669"	"2.748939"	"0.398559"	"0.681818"	"1.045455"	"105.000000"	"133.000000"	"111.379310"	"108.000000"	"12920.000000"	"Histogram-278.csv"
"Measurement 62 - Feature 20"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.051653"	"0.864583"	"0.868344"	"0.272727"	"0.272727"	"105.000000"	"132.000000"	"114.000000"	"108.000000"	"2850.000000"	"Histogram-279.csv"
"Measurement 62 - Feature 21"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.188017"	"1.627227"	"0.892298"	"0.500000"	"0.500000"	"105.000000"	"131.000000"	"109.241758"	"106.000000"	"9941.000000"	"Histogram-280.csv"
"Measurement 62 - Feature 22"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.150826"	"1.922012"	"0.513068"	"0.727273"	"0.500000"	"106.000000"	"130.000000"	"111.219178"	"107.000000"	"8119.000000"	"Histogram-281.csv"
"Measurement 62 - Feature 23"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.138430"	"1.755792"	"0.564278"	"0.681818"	"0.409091"	"106.000000"	"132.000000"	"111.970149"	"108.000000"	"7502.000000"	"Histogram-282.csv"
"Measurement 62 - Feature 24"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.179752"	"2.086341"	"0.518935"	"0.863636"	"0.272727"	"105.000000"	"132.000000"	"112.436782"	"108.000000"	"9782.000000"	"Histogram-283.csv"
"Measurement 62 - Feature 25"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.103306"	"1.383410"	"0.678317"	"0.318182"	"0.500000"	"105.000000"	"129.000000"	"112.000000"	"108.000000"	"5600.000000"	"Histogram-284.csv"
"Measurement 62 - Feature 26"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.049587"	"0.851269"	"0.859888"	"0.272727"	"0.272727"	"105.000000"	"128.000000"	"111.958333"	"109.000000"	"2687.000000"	"Histogram-285.csv"
"Measurement 62 - Feature 27"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.219008"	"2.511583"	"0.436290"	"0.772727"	"0.909091"	"105.000000"	"133.000000"	"111.386792"	"108.000000"	"11807.000000"	"Histogram-286.csv"
"Measurement 62 - Feature 28"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.235537"	"2.733733"	"0.396056"	"1.181818"	"0.227273"	"105.000000"	"133.000000"	"111.377193"	"108.000000"	"12697.000000"	"Histogram-287.csv"
"Measurement 62 - Feature 29"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.154959"	"1.888925"	"0.545753"	"0.363636"	"0.727273"	"105.000000"	"133.000000"	"111.880000"	"108.000000"	"8391.000000"	"Histogram-288.csv"
"Measurement 62 - Feature 30"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.270661"	"2.004177"	"0.846767"	"0.636364"	"0.545455"	"105.000000"	"131.000000"	"109.030534"	"106.000000"	"14283.000000"	"Histogram-289.csv"
"Measurement 62 - Feature 31"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.103306"	"1.254846"	"0.824430"	"0.454545"	"0.272727"	"105.000000"	"132.000000"	"110.800000"	"107.000000"	"5540.000000"	"Histogram-290.csv"
"Measurement 62 - Feature 32"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.340909"	"3.737518"	"0.306677"	"1.318182"	"1.136364"	"105.000000"	"133.000000"	"111.351515"	"107.000000"	"18373.000000"	"Histogram-291.csv"
"Measurement 62 - Feature 33"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.202479"	"2.367813"	"0.453833"	"0.409091"	"0.954545"	"105.000000"	"131.000000"	"111.183673"	"108.000000"	"10896.000000"	"Histogram-292.csv"
"Measurement 62 - Feature 34"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.138430"	"1.436664"	"0.842809"	"0.500000"	"0.318182"	"105.000000"	"130.000000"	"109.447761"	"106.000000"	"7333.000000"	"Histogram-293.csv"
"Measurement 62 - Feature 35"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.229339"	"2.589571"	"0.429766"	"1.045455"	"0.409091"	"105.000000"	"133.000000"	"112.036036"	"108.000000"	"12436.000000"	"Histogram-294.csv"
"Measurement 62 - Feature 36"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.274793"	"3.096978"	"0.360031"	"1.136364"	"0.818182"	"105.000000"	"133.000000"	"111.436090"	"108.000000"	"14821.000000"	"Histogram-295.csv"
"Measurement 62 - Feature 37"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.138430"	"1.760360"	"0.561353"	"0.681818"	"0.318182"	"105.000000"	"133.000000"	"111.985075"	"108.000000"	"7503.000000"	"Histogram-296.csv"
"Measurement 62 - Feature 38"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.245868"	"2.685049"	"0.428556"	"1.181818"	"0.227273"	"105.000000"	"133.000000"	"111.957983"	"108.000000"	"13323.000000"	"Histogram-297.csv"
"Measurement 62 - Feature 39"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.014463"	"0.465575"	"0.838463"	"0.136364"	"0.136364"	"108.000000"	"126.000000"	"117.285714"	"114.000000"	"821.000000"	"Histogram-298.csv"
"Measurement 62 - Feature 40"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.188017"	"2.247993"	"0.467537"	"0.954545"	"0.409091"	"105.000000"	"133.000000"	"111.758242"	"108.000000"	"10170.000000"	"Histogram-299.csv"
"Measurement 62 - Feature 41"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.107438"	"1.425635"	"0.664280"	"0.545455"	"0.227273"	"105.000000"	"133.000000"	"112.653846"	"108.000000"	"5858.000000"	"Histogram-300.csv"
"Measurement 62 - Feature 42"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"1.076446"	"11.557200"	"0.101274"	"1.090909"	"4.909091"	"98.000000"	"125.000000"	"104.191939"	"101.000000"	"54284.000000"	"Histogram-301.csv"
"Measurement 62 - Feature 43"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.431818"	"4.588787"	"0.257700"	"1.636364"	"1.363636"	"105.000000"	"133.000000"	"111.411483"	"108.000000"	"23285.000000"	"Histogram-302.csv"
"Measurement 62 - Feature 44"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.357438"	"3.906023"	"0.294402"	"1.454545"	"1.090909"	"105.000000"	"133.000000"	"111.202312"	"108.000000"	"19238.000000"	"Histogram-303.csv"
"Measurement 62 - Feature 45"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.237603"	"2.769105"	"0.389389"	"0.363636"	"1.136364"	"105.000000"	"133.000000"	"111.426087"	"108.000000"	"12814.000000"	"Histogram-304.csv"
"Measurement 62 - Feature 46"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.737603"	"7.952424"	"0.146566"	"1.954545"	"2.727273"	"98.000000"	"125.000000"	"104.333333"	"101.000000"	"37247.000000"	"Histogram-305.csv"
"Measurement 62 - Feature 47"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.266529"	"3.033087"	"0.364070"	"1.318182"	"0.318182"	"98.000000"	"124.000000"	"104.930233"	"101.000000"	"13536.000000"	"Histogram-306.csv"
"Measurement 62 - Feature 48"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.425620"	"4.504731"	"0.263569"	"1.045455"	"1.772727"	"105.000000"	"132.000000"	"111.956311"	"108.000000"	"23063.000000"	"Histogram-307.csv"
"Measurement 62 - Feature 49"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.033058"	"0.711675"	"0.820202"	"0.227273"	"0.181818"	"106.000000"	"130.000000"	"113.437500"	"111.000000"	"1815.000000"	"Histogram-308.csv"
"Measurement 62 - Feature 50"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.318182"	"3.715852"	"0.289580"	"1.636364"	"0.454545"	"98.000000"	"125.000000"	"104.000000"	"101.000000"	"16016.000000"	"Histogram-309.csv"
"Measurement 62 - Feature 51"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.433884"	"4.937218"	"0.223676"	"0.909091"	"2.045455"	"98.000000"	"125.000000"	"104.023810"	"101.000000"	"21845.000000"	"Histogram-310.csv"
"Measurement 62 - Feature 52"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.150826"	"1.913267"	"0.517769"	"0.363636"	"0.772727"	"106.000000"	"133.000000"	"111.356164"	"108.000000"	"8129.000000"	"Histogram-311.csv"
"Measurement 62 - Feature 53"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.148760"	"1.888925"	"0.523923"	"0.363636"	"0.727273"	"105.000000"	"128.000000"	"110.736111"	"108.000000"	"7973.000000"	"Histogram-312.csv"
"Measurement 62 - Feature 54"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.192149"	"2.261306"	"0.472203"	"0.863636"	"0.500000"	"106.000000"	"133.000000"	"112.021505"	"108.000000"	"10418.000000"	"Histogram-313.csv"
"Measurement 62 - Feature 55"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.115702"	"1.589571"	"0.575430"	"0.590909"	"0.363636"	"106.000000"	"130.000000"	"111.107143"	"108.000000"	"6222.000000"	"Histogram-314.csv"
"Measurement 62 - Feature 56"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.014463"	"0.465575"	"0.838463"	"0.136364"	"0.136364"	"110.000000"	"130.000000"	"119.285714"	"113.000000"	"835.000000"	"Histogram-315.csv"
"Measurement 62 - Feature 57"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.363636"	"3.852770"	"0.307844"	"1.136364"	"1.409091"	"105.000000"	"134.000000"	"111.500000"	"108.000000"	"19624.000000"	"Histogram-316.csv"
"Measurement 62 - Feature 58"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.072314"	"1.019774"	"0.873825"	"0.318182"	"0.318182"	"105.000000"	"132.000000"	"113.028571"	"107.000000"	"3956.000000"	"Histogram-317.csv"
"Measurement 62 - Feature 59"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.154959"	"1.913267"	"0.531954"	"0.727273"	"0.409091"	"105.000000"	"130.000000"	"111.906667"	"108.000000"	"8393.000000"	"Histogram-318.csv"
"Measurement 62 - Feature 60"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.179752"	"2.008745"	"0.559802"	"0.863636"	"0.227273"	"105.000000"	"133.000000"	"112.310345"	"108.000000"	"9771.000000"	"Histogram-319.csv"
"Measurement 62 - Feature 61"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.572314"	"6.096586"	"0.193495"	"2.409091"	"1.318182"	"105.000000"	"133.000000"	"111.480144"	"108.000000"	"30880.000000"	"Histogram-320.csv"
"Measurement 62 - Feature 62"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.179752"	"2.046401"	"0.539389"	"0.272727"	"0.863636"	"105.000000"	"132.000000"	"112.425287"	"108.000000"	"9781.000000"	"Histogram-321.csv"
"Measurement 62 - Feature 63"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.119835"	"1.589571"	"0.595981"	"0.363636"	"0.590909"	"105.000000"	"130.000000"	"111.655172"	"108.000000"	"6476.000000"	"Histogram-322.csv"
"Measurement 62 - Feature 64"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.183884"	"2.243425"	"0.459126"	"0.727273"	"0.727273"	"105.000000"	"133.000000"	"111.269663"	"107.000000"	"9903.000000"	"Histogram-323.csv"
"Measurement 62 - Feature 65"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.190083"	"2.341186"	"0.435793"	"0.954545"	"0.409091"	"98.000000"	"121.000000"	"103.989130"	"101.000000"	"9567.000000"	"Histogram-324.csv"
"Measurement 62 - Feature 66"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.088843"	"1.214906"	"0.756394"	"0.363636"	"0.363636"	"106.000000"	"131.000000"	"112.697674"	"109.000000"	"4846.000000"	"Histogram-325.csv"
"Measurement 62 - Feature 67"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.101240"	"1.399008"	"0.650010"	"0.500000"	"0.272727"	"105.000000"	"128.000000"	"111.551020"	"108.000000"	"5466.000000"	"Histogram-326.csv"
"Measurement 62 - Feature 68"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.229339"	"2.607061"	"0.424019"	"0.636364"	"1.000000"	"105.000000"	"133.000000"	"112.018018"	"108.000000"	"12434.000000"	"Histogram-327.csv"
"Measurement 62 - Feature 69"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.121901"	"1.560660"	"0.628926"	"0.545455"	"0.454545"	"105.000000"	"132.000000"	"112.288136"	"108.000000"	"6625.000000"	"Histogram-328.csv"
"Measurement 62 - Feature 70"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.171488"	"2.023951"	"0.526069"	"0.727273"	"0.590909"	"105.000000"	"133.000000"	"111.698795"	"108.000000"	"9271.000000"	"Histogram-329.csv"
"Measurement 62 - Feature 71"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.235537"	"2.618482"	"0.431688"	"1.090909"	"0.318182"	"106.000000"	"133.000000"	"112.578947"	"108.000000"	"12834.000000"	"Histogram-330.csv"
"Measurement 62 - Feature 72"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.254132"	"2.939894"	"0.369493"	"0.500000"	"1.090909"	"105.000000"	"133.000000"	"112.528455"	"108.000000"	"13841.000000"	"Histogram-331.csv"
"Measurement 62 - Feature 73"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.103306"	"1.423350"	"0.640783"	"0.500000"	"0.318182"	"105.000000"	"132.000000"	"112.200000"	"108.000000"	"5610.000000"	"Histogram-332.csv"
"Measurement 62 - Feature 74"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.119835"	"1.578542"	"0.604338"	"0.590909"	"0.318182"	"106.000000"	"133.000000"	"111.758621"	"108.000000"	"6482.000000"	"Histogram-333.csv"
"Measurement 62 - Feature 75"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.092975"	"1.217190"	"0.788607"	"0.454545"	"0.227273"	"105.000000"	"132.000000"	"113.222222"	"107.000000"	"5095.000000"	"Histogram-334.csv"
"Measurement 62 - Feature 76"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.109504"	"1.418782"	"0.683611"	"0.500000"	"0.409091"	"105.000000"	"133.000000"	"113.226415"	"109.000000"	"6001.000000"	"Histogram-335.csv"
"Measurement 62 - Feature 77"	"2021-01-06T11:29:42-06:00"	"D1T10_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.305785"	"3.391763"	"0.334022"	"1.227273"	"0.954545"	"105.000000"	"133.000000"	"111.195946"	"108.000000"	"16457.000000"	"Histogram-336.csv"
